30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,29,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,419,420,421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,419,420,421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,29,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,437,438,439,440,-1,-1,-1,-1,361,402,-1,-1,-1,-1,-1,-1,-1,-1,-1,405,406,361,-1,247,-1,-1,-1,-1,-1,247,-1,-1,-1,-1,-1,247,-1,-1,-1,-1,-1,-1,-1,-1,437,438,439,440,-1,-1,-1,363,-1,266,266,266,266,266,266,266,266,266,266,266,266,266,29,31,-1,-1,304,305,-1,29,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,-1,-1,-1,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,53,31,-1,-1,323,324,-1,29,30
30,31,-1,361,-1,-1,-1,-1,-1,-1,-1,386,387,-1,-1,-1,363,-1,422,423,424,-1,29,13,49,49,49,15,30,30,30,30,30,30,20,20,30,30,30,30,31,-1,-1,-1,-1,-1,-1,29,30,13,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,-1,-1,29,30
30,51,11,11,12,-1,-1,-1,-1,-1,-1,405,406,-1,-1,-1,10,11,11,11,11,11,53,31,-1,-1,-1,29,20,20,20,20,20,20,20,20,20,20,30,30,31,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,-1,-1,190,-1,-1,190,-1,-1,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30
30,13,49,49,108,247,247,247,247,10,11,11,11,11,11,11,53,13,49,49,49,49,49,50,-1,-1,-1,29,20,20,20,20,20,30,20,20,20,20,30,30,31,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,419,420,421,-1,-1,-1,-1,-1,304,305,-1,29,30
30,31,-1,-1,128,247,247,247,247,29,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,20,20,20,20,30,30,31,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,437,438,439,440,-1,-1,-1,-1,-1,323,324,-1,29,30
30,31,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,366,-1,-1,-1,-1,-1,29,20,20,20,20,30,20,20,20,20,20,30,30,31,289,289,289,289,289,289,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,11,11,11,11,11,12,-1,-1,-1,-1,-1,-1,29,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,-1,-1,-1,-1,29,20,20,30,30,20,20,20,20,20,20,20,30,51,11,11,11,11,11,11,53,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,419,420,421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,31,-1,-1,362,-1,-1,-1,29,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,29,20,20,30,13,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,437,438,439,440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,51,11,11,11,11,11,11,53,30
30,31,-1,-1,425,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,50,-1,-1,-1,-1,29,20,20,20,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,104,11,11,11,11,12,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,444,445,366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,69,109,-1,-1,-1,-1,-1,29,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,289,289,289,289,289,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,304,305,10,11,12,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,285,285,29,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,51,11,11,11,11,11,53,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,323,324,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,68,69,124,15,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,12,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,31,211,212,-1,304,305,-1,-1,-1,-1,304,305,-1,-1,-1,128,-1,-1,-1,-1,-1,-1,29,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,366,-1,-1,29,30,30,31,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,31,211,212,-1,323,324,-1,-1,-1,-1,323,324,-1,-1,-1,128,-1,-1,-1,-1,-1,-1,29,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,53,30,30,31,285,285,285,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,11,12,-1,-1,-1,-1,48,15,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,51,11,11,11,53,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,304,305,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,68,69,70,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,425,426,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,31,304,305,29,30,31,211,212,-1,-1,-1,-1,323,324,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,444,445,-1,-1,-1,-1,-1,402,-1,-1,-1
30,31,323,324,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,285,285,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,49,49,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,13,126,69,70,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403,404,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,68,69,70,-1,-1,-1,-1,10,11,11,12,228,228,228,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,10,11,53,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,51,11,11,11,53,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,31,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,50,-1,-1,-1,-1,29,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,304,305,29,30,31,209,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,-1,-1,29,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,13,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,323,324,29,30,31,228,228,127,228,228,127,228,228,127,228,228,127,228,228,128,-1,-1,-1,-1,-1,29,30,30,30,31,-1,-1,-1,-1,-1,-1,228,228,228,228,29,31,-1,-1,-1,247,-1,-1,-1,247,-1,-1,-1,247,-1,-1,-1,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,-1,-1,-1,-1,304,305,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,29,30,74,11,11,36,11,11,36,11,11,36,11,11,36,11,11,110,-1,-1,-1,285,285,29,30,30,30,31,-1,-1,-1,-1,-1,-1,10,11,11,11,53,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,53,31,-1,-1,-1,-1,323,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,108,-1,-1,-1,68,69,124,15,30,30,31,-1,-1,-1,-1,-1,-1,29,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,-1,10,11,53,30,30,31,285,289,289,285,-1,-1,-1,304,305,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,-1,-1,-1,-1,-1,-1,29,30,30,31,-1,-1,-1,-1,-1,-1,29,30,30,30,30,31,-1,-1,-1,10,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,10,11,53,30,30,30,30,74,11,11,11,12,-1,-1,-1,323,324,-1,-1,-1,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,11,12,-1,-1,-1,-1,29,30,30,31,266,-1,-1,-1,-1,266,29,30,30,30,30,31,-1,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,48,49,49,49,49,49,49,49,49,49,15,31,-1,-1,-1,-1,-1,-1,304,305,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,425,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,29,30,30,31,266,-1,-1,-1,-1,266,29,30,30,30,30,31,-1,-1,-1,-1,-1,247,-1,-1,-1,247,-1,-1,-1,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,323,324,-1,-1,-1,211,212,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,31,-1,444,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,29,30,30,31,266,-1,-1,-1,-1,266,29,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,210,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,51,11,11,11,12,247,247,247,247,247,247,10,12,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,48,49,49,50,266,-1,-1,-1,-1,266,29,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,399,400,401,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,289,289,285,289,289,285,289,289,-1,-1,363,-1,-1,266,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,31,247,247,247,247,247,247,29,31,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,-1,418,419,420,421,-1,-1,29,30,30,30,30,31,-1,-1,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,10,12,-1,-1,29,74,11,11,11,11,11,11,11,11,11,11,11,11,11,11,73,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,51,11,11,11,11,11,11,53,51,11,11,12,-1,-1,-1,-1,29,30,31,285,285,-1,364,-1,-1,-1,-1,437,438,439,440,-1,-1,29,30,30,30,30,31,228,228,29,13,49,49,49,49,49,49,49,15,13,49,49,49,49,49,49,49,49,50,-1,-1,-1,29,31,-1,-1,29,30,13,49,49,49,49,15,30,13,49,49,49,49,49,49,49,15,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,365,-1,-1,29,30,51,11,11,11,11,11,11,11,11,11,11,11,11,11,11,53,30,30,30,30,51,11,11,53,31,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,48,49,50,-1,-1,-1,-1,48,49,50,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,51,11,12,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,425,426,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,-1,-1,-1,-1,-1,444,445,-1,-1,-1,-1,48,50,-1,-1,10,12,-1,-1,-1,425,426,-1,-1,-1,29,51,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,363,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,12,-1,-1,-1,-1,-1,-1,-1,29,31,-1,-1,-1,444,445,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,-1,-1,29,51,11,11,11,11,11,11,11,11,53,13,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,-1,-1,-1,-1,48,49,49,49,49,49,49,49,49,49,49,49,15,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,-1,-1,10,11,53,30,30,30,30,30,30,30,30,30,30,31,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,266,29,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,31,-1,-1,-1,10,11,53,30,30,30,30,30,30,30,30,30,30,30,30,31,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,425,426,-1,-1,-1,-1,-1,-1,266,29,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,266,-1,-1,-1,-1,363,-1,29,30,31,-1,-1,-1,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,266,367,-1,-1,-1,-1,403,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,444,445,-1,-1,-1,-1,-1,367,266,29,30
